date,total,subscriber,customer,totalAvg,subscriberAvg,customerAvg,temp,rain,weekend,weekday,BART,49ers,Giants,Sharks,AmericasCup,USGovShutdown,holiday,holidayName
01/19/14,11,4,7,8,3,5,48,,1,1,0,,,,,,0,
01/20/14,9,8,1,19,16,3,50,,0,2,0,,,,,,1,MLK Day
01/21/14,20,18,2,18,15,2,49,,0,3,0,,,,,,0,
01/22/14,21,21,0,17,15,2,50,,0,4,0,,,,,,0,
01/23/14,17,17,0,18,15,2,51,,0,5,0,,,1,,,0,
01/24/14,26,23,3,17,14,3,50,,0,6,0,,,,,,0,
01/25/14,12,0,12,8,3,5,54,,1,7,0,,,1,,,0,
01/26/14,8,2,6,8,3,5,54,,1,1,0,,,,,,0,
01/27/14,20,20,0,19,16,3,53,,0,2,0,,,1,,,0,
01/28/14,21,19,2,18,15,2,57,,0,3,0,,,,,,0,
01/29/14,21,20,1,17,15,2,60,,0,4,0,,,,,,0,
01/30/14,22,20,2,18,15,2,56,1,0,5,0,,,,,,0,
01/31/14,20,18,2,17,14,3,51,,0,6,0,,,,,,0,
02/01/14,17,4,13,8,3,5,47,,1,7,0,,,1,,,0,
02/02/14,10,5,5,8,3,5,48,1,1,1,0,,,,,,0,
02/03/14,27,25,2,19,16,3,48,,0,2,0,,,1,,,0,
02/04/14,25,22,3,18,15,2,46,,0,3,0,,,,,,0,
02/05/14,22,21,1,17,15,2,47,,0,4,0,,,1,,,0,
02/06/14,22,21,1,18,15,2,51,1,0,5,0,,,,,,0,
02/07/14,17,17,0,17,14,3,53,1,0,6,0,,,1,,,0,
02/08/14,10,6,4,8,3,5,59,1,1,7,0,,,,,,0,
02/09/14,6,4,2,8,3,5,60,1,1,1,0,,,,,,0,
02/10/14,25,20,5,19,16,3,56,,0,2,0,,,,,,0,
02/11/14,17,14,3,18,15,2,54,,0,3,0,,,,,,0,
02/12/14,28,27,1,17,15,2,54,,0,4,0,,,,,,0,
02/13/14,28,25,3,18,15,2,58,,0,5,0,,,,,,0,
02/14/14,22,22,0,17,14,3,58,,0,6,0,,,,,,1,Valentine's Day
02/15/14,5,4,1,8,3,5,55,,1,7,0,,,,,,0,
02/16/14,1,1,0,8,3,5,56,1,1,1,0,,,,,,0,
02/17/14,11,10,1,19,16,3,50,,0,2,0,,,,,,1,Presidents' Day
02/18/14,31,27,4,18,15,2,53,,0,3,0,,,,,,0,
02/19/14,23,22,1,17,15,2,56,1,0,4,0,,,,,,0,
02/20/14,23,20,3,18,15,2,54,,0,5,0,,,,,,0,
02/21/14,31,27,4,17,14,3,55,,0,6,0,,,,,,0,
02/22/14,13,4,9,8,3,5,55,,1,7,0,,,,,,0,
02/23/14,26,8,18,8,3,5,56,,1,1,0,,,,,,0,
02/24/14,34,32,2,19,16,3,57,,0,2,0,,,,,,0,
02/25/14,29,29,0,18,15,2,56,,0,3,0,,,,,,0,
02/26/14,7,5,2,17,15,2,56,1,0,4,0,,,,,,0,
02/27/14,18,18,0,18,15,2,60,1,0,5,0,,,,,,0,
02/28/14,17,16,1,17,14,3,56,1,0,6,0,,,,,,0,
